Argo-Monthly.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AArgo-Monthly.*&start=1&max=100&f=searchPage
GHRSST-AMSR2-REMSS-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-AMSR2-REMSS-L2P*%20OR%20fileIdentifier%3AAMSR2-REMSS-L2P*&start=1&max=100&f=searchPage
GHRSST-NAVO-L2P-AVHRR17_L.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-NAVO-L2P-AVHRR17_L*%20OR%20fileIdentifier%3ANAVO-L2P-AVHRR17_L*&start=1&max=100&f=searchPage
GHRSST-EUR-L4UHRfnd-MED-ODYSSEA.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L4UHRfnd-MED-ODYSSEA*%20OR%20fileIdentifier%3AEUR-L4UHRfnd-MED-ODYSSEA*&start=1&max=100&f=searchPage
NCRMP-Fish-USVI.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Fish-USVI.*&start=1&max=100&f=searchPage
NCRMP-Towed-Benthic-AmSam.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Towed-Benthic-AmSam.*&start=1&max=100&f=searchPage
GHRSST-VIIRS_NPP-JPL-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-VIIRS_NPP-JPL-L2P*%20OR%20fileIdentifier%3AVIIRS_NPP-JPL-L2P*&start=1&max=100&f=searchPage
GHRSST-EUR-L2P-AMSRE.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L2P-AMSRE*%20OR%20fileIdentifier%3AEUR-L2P-AMSRE*&start=1&max=100&f=searchPage
GHRSST-IASI_SST_METOP_A-OSISAF-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-IASI_SST_METOP_A-OSISAF-L2P*%20OR%20fileIdentifier%3AIASI_SST_METOP_A-OSISAF-L2P*&start=1&max=100&f=searchPage
NODC-SD2.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANODC-SD2.*&start=1&max=100&f=searchPage
GHRSST-EUR-L2P-ATS_NR_2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L2P-ATS_NR_2P*%20OR%20fileIdentifier%3AEUR-L2P-ATS_NR_2P*&start=1&max=100&f=searchPage
Livneh-Model.xml , 
